TS,meter,pv_simulated,sum
2021-07-13 14:32:53,0.88,1.87,2.75
2021-07-13 14:32:55,3.69,1.87,5.56
2021-07-13 14:32:57,7.82,1.87,9.69
2021-07-13 14:32:59,7.15,1.87,9.02
2021-07-13 14:33:01,0.01,1.86,1.87
2021-07-13 14:33:03,5.45,1.86,7.31
2021-07-13 14:33:05,3.7,1.86,5.56
2021-07-13 14:33:07,0.07,1.86,1.93
2021-07-13 14:33:09,2.91,1.86,4.77
2021-07-13 14:33:11,7.91,1.86,9.77
2021-07-13 14:33:13,1.94,1.86,3.8
2021-07-13 14:33:15,8.41,1.86,10.27
2021-07-13 14:33:17,8.04,1.86,9.9
2021-07-13 14:33:19,1.18,1.86,3.04
2021-07-13 14:33:21,1.28,1.86,3.14
2021-07-13 14:33:23,8.16,1.86,10.02
2021-07-13 14:33:25,7.39,1.86,9.25
2021-07-13 14:33:27,6.28,1.86,8.14
2021-07-13 14:33:29,6.12,1.86,7.98
2021-07-13 14:33:31,0.32,1.86,2.18
2021-07-13 14:33:33,8.36,1.86,10.22
2021-07-13 14:33:35,4.0,1.86,5.86
2021-07-13 14:33:37,2.4,1.86,4.26
2021-07-13 14:33:39,7.23,1.86,9.09
2021-07-13 14:33:41,4.08,1.86,5.94
2021-07-13 14:33:43,0.71,1.86,2.57
2021-07-13 14:33:45,6.04,1.86,7.9
2021-07-13 14:33:47,5.33,1.86,7.19
2021-07-13 14:33:49,0.02,1.86,1.88
2021-07-13 14:33:51,1.43,1.86,3.29
2021-07-13 14:33:53,8.71,1.86,10.57
2021-07-13 14:33:55,4.59,1.86,6.45
2021-07-13 14:33:57,7.05,1.86,8.91
2021-07-13 14:33:59,3.46,1.86,5.32
2021-07-13 14:34:01,3.45,1.85,5.3
2021-07-13 14:34:03,0.87,1.85,2.72
2021-07-13 14:34:05,3.01,1.85,4.86
2021-07-13 14:34:07,4.47,1.85,6.32
2021-07-13 14:34:09,0.33,1.85,2.18
2021-07-13 14:34:11,2.04,1.85,3.89
2021-07-13 14:34:13,8.81,1.85,10.66
2021-07-13 14:34:15,8.6,1.85,10.45
2021-07-13 14:34:17,8.9,1.85,10.75
2021-07-13 14:34:19,4.46,1.85,6.31
2021-07-13 14:34:21,5.47,1.85,7.32
2021-07-13 14:34:23,5.65,1.85,7.5
2021-07-13 14:34:25,3.27,1.85,5.12
2021-07-13 14:34:27,2.62,1.85,4.47
2021-07-13 14:34:29,2.04,1.85,3.89
2021-07-13 14:34:31,7.05,1.85,8.9
2021-07-13 14:34:33,2.17,1.85,4.02
2021-07-13 14:34:35,7.71,1.85,9.56
2021-07-13 14:34:37,3.17,1.85,5.02
2021-07-13 14:34:40,8.6,1.85,10.45
2021-07-13 14:34:42,2.78,1.85,4.63
2021-07-13 14:34:44,3.47,1.85,5.32
2021-07-13 14:34:46,4.71,1.85,6.56
2021-07-13 14:34:48,1.33,1.85,3.18
2021-07-13 14:34:50,0.06,1.85,1.91
2021-07-13 14:34:52,5.31,1.85,7.16
2021-07-13 14:34:54,4.74,1.85,6.59
2021-07-13 14:34:56,2.46,1.85,4.31
2021-07-13 14:34:58,7.38,1.85,9.23
2021-07-13 14:35:00,1.38,1.83,3.21
2021-07-13 14:35:02,1.81,1.83,3.64
2021-07-13 14:35:04,5.48,1.83,7.31
2021-07-13 14:35:06,7.23,1.83,9.06
2021-07-13 14:35:08,7.01,1.83,8.84
2021-07-13 14:35:10,7.71,1.83,9.54
2021-07-13 14:35:12,1.74,1.83,3.57
2021-07-13 14:35:14,3.08,1.83,4.91
2021-07-13 14:35:16,6.61,1.83,8.44
2021-07-13 14:35:18,6.23,1.83,8.06
2021-07-13 14:35:20,4.47,1.83,6.3
2021-07-13 14:35:22,6.21,1.83,8.04
2021-07-13 14:35:24,5.79,1.83,7.62
2021-07-13 14:35:26,5.71,1.83,7.54
2021-07-13 14:35:28,8.94,1.83,10.77
2021-07-13 14:35:30,3.19,1.83,5.02
2021-07-13 14:35:32,7.96,1.83,9.79
2021-07-13 14:35:34,2.05,1.83,3.88
2021-07-13 14:35:36,2.83,1.83,4.66
2021-07-13 14:35:38,0.72,1.83,2.55
2021-07-13 14:35:40,6.24,1.83,8.07
2021-07-13 14:35:42,3.55,1.83,5.38
2021-07-13 14:35:44,8.47,1.83,10.3
2021-07-13 14:35:46,0.26,1.83,2.09
2021-07-13 14:35:48,2.11,1.83,3.94
2021-07-13 14:35:50,4.29,1.83,6.12
2021-07-13 14:35:52,2.92,1.83,4.75
2021-07-13 14:35:54,2.31,1.83,4.14
2021-07-13 14:35:56,2.75,1.83,4.58
2021-07-13 14:35:58,5.32,1.83,7.15
2021-07-13 14:36:00,7.37,1.82,9.19
2021-07-13 14:36:02,0.05,1.82,1.87
2021-07-13 14:36:04,8.51,1.82,10.33
2021-07-13 14:36:06,5.99,1.82,7.81
2021-07-13 14:36:08,6.69,1.82,8.51
2021-07-13 14:36:10,5.37,1.82,7.19
2021-07-13 14:36:12,8.34,1.82,10.16
2021-07-13 14:36:14,1.59,1.82,3.41
2021-07-13 14:36:16,1.26,1.82,3.08
2021-07-13 14:36:18,4.5,1.82,6.32
2021-07-13 14:36:20,8.26,1.82,10.08
2021-07-13 14:36:22,4.34,1.82,6.16
2021-07-13 14:36:24,4.05,1.82,5.87
2021-07-13 14:36:26,3.99,1.82,5.81
2021-07-13 14:36:28,0.48,1.82,2.3
2021-07-13 14:36:30,5.47,1.82,7.29
2021-07-13 14:36:32,4.33,1.82,6.15
2021-07-13 14:36:34,2.61,1.82,4.43
2021-07-13 14:36:36,7.14,1.82,8.96
2021-07-13 14:36:38,1.04,1.82,2.86
2021-07-13 14:36:40,3.78,1.82,5.6
2021-07-13 14:36:42,0.54,1.82,2.36
2021-07-13 14:36:44,0.31,1.82,2.13
2021-07-13 14:36:46,0.63,1.82,2.45
2021-07-13 14:36:48,3.24,1.82,5.06
2021-07-13 14:36:50,5.72,1.82,7.54
2021-07-13 14:36:52,1.35,1.82,3.17
2021-07-13 14:36:54,1.02,1.82,2.84
2021-07-13 14:36:56,3.64,1.82,5.46
2021-07-13 14:36:58,4.86,1.82,6.68
2021-07-13 14:37:00,8.18,1.81,9.99
2021-07-13 14:37:02,0.11,1.81,1.92
2021-07-13 14:37:04,6.79,1.81,8.6
2021-07-13 14:37:06,6.54,1.81,8.35
2021-07-13 14:37:08,7.76,1.81,9.57
2021-07-13 14:37:10,2.2,1.81,4.01
2021-07-13 14:37:12,7.5,1.81,9.31
2021-07-13 14:37:14,0.15,1.81,1.96
2021-07-13 14:37:16,4.88,1.81,6.69
2021-07-13 14:37:18,2.48,1.81,4.29
2021-07-13 14:37:20,2.58,1.81,4.39
2021-07-13 14:37:22,0.57,1.81,2.38
2021-07-13 14:37:24,2.16,1.81,3.97
2021-07-13 14:37:26,4.61,1.81,6.42
2021-07-13 14:37:28,3.03,1.81,4.84
2021-07-13 14:37:30,5.62,1.81,7.43
2021-07-13 14:37:32,5.7,1.81,7.51
2021-07-13 14:37:34,0.74,1.81,2.55
2021-07-13 14:37:36,0.3,1.81,2.11
2021-07-13 14:37:38,2.8,1.81,4.61
2021-07-13 14:37:40,6.77,1.81,8.58
2021-07-13 14:37:42,4.16,1.81,5.97
2021-07-13 14:37:44,5.76,1.81,7.57
2021-07-13 14:37:46,2.87,1.81,4.68
2021-07-13 14:37:48,1.57,1.81,3.38
2021-07-13 14:37:50,2.75,1.81,4.56
2021-07-13 14:37:52,2.71,1.81,4.52
2021-07-13 14:37:54,7.22,1.81,9.03
2021-07-13 14:37:56,3.83,1.81,5.64
2021-07-13 14:37:58,3.55,1.81,5.36
2021-07-13 14:38:00,8.82,1.79,10.61
2021-07-13 14:38:02,0.54,1.79,2.33
2021-07-13 14:38:04,6.81,1.79,8.6
2021-07-13 14:38:06,7.61,1.79,9.4
2021-07-13 14:38:08,6.99,1.79,8.78
2021-07-13 14:38:10,2.53,1.79,4.32
2021-07-13 14:38:12,6.56,1.79,8.35
2021-07-13 14:38:14,0.57,1.79,2.36
2021-07-13 14:38:16,7.04,1.79,8.83
2021-07-13 14:38:18,6.82,1.79,8.61
2021-07-13 14:38:20,6.99,1.79,8.78
2021-07-13 14:38:22,1.77,1.79,3.56
2021-07-13 14:38:24,6.25,1.79,8.04
2021-07-13 14:38:26,5.27,1.79,7.06
2021-07-13 14:38:28,8.59,1.79,10.38
2021-07-13 14:38:30,5.57,1.79,7.36
2021-07-13 14:38:32,5.61,1.79,7.4
2021-07-13 14:38:34,1.78,1.79,3.57
2021-07-13 14:38:36,4.34,1.79,6.13
2021-07-13 14:38:38,2.94,1.79,4.73
2021-07-13 14:38:40,4.17,1.79,5.96
2021-07-13 14:38:42,7.91,1.79,9.7
2021-07-13 14:38:44,2.75,1.79,4.54
2021-07-13 14:38:46,3.79,1.79,5.58
2021-07-13 14:38:49,7.28,1.79,9.07
2021-07-13 14:38:51,7.98,1.79,9.77
2021-07-13 14:38:53,4.83,1.79,6.62
2021-07-13 14:38:55,0.64,1.79,2.43
2021-07-13 14:38:57,7.93,1.79,9.72
2021-07-13 14:38:59,3.59,1.79,5.38
2021-07-13 14:39:01,5.08,1.78,6.86
2021-07-13 14:39:03,1.65,1.78,3.43
2021-07-13 14:39:05,6.1,1.78,7.88
2021-07-13 14:39:07,8.78,1.78,10.56
2021-07-13 14:39:09,0.72,1.78,2.5
2021-07-13 14:39:11,4.17,1.78,5.95
2021-07-13 14:39:13,2.26,1.78,4.04
2021-07-13 14:39:15,6.05,1.78,7.83
2021-07-13 14:39:17,4.16,1.78,5.94
2021-07-13 14:39:19,6.74,1.78,8.52
2021-07-13 14:39:21,4.73,1.78,6.51
2021-07-13 14:39:23,5.27,1.78,7.05
2021-07-13 14:39:25,7.08,1.78,8.86
2021-07-13 14:39:27,2.11,1.78,3.89
2021-07-13 14:39:29,5.63,1.78,7.41
2021-07-13 14:39:31,2.0,1.78,3.78
2021-07-13 14:39:33,2.48,1.78,4.26
2021-07-13 14:39:35,7.02,1.78,8.8
2021-07-13 14:39:37,5.71,1.78,7.49
2021-07-13 14:39:39,4.81,1.78,6.59
2021-07-13 14:39:41,7.86,1.78,9.64
2021-07-13 14:39:43,8.28,1.78,10.06
2021-07-13 14:39:45,2.53,1.78,4.31
2021-07-13 14:39:47,0.62,1.78,2.4
2021-07-13 14:39:49,7.75,1.78,9.53
2021-07-13 14:39:51,1.54,1.78,3.32
2021-07-13 14:39:53,1.35,1.78,3.13
2021-07-13 14:39:55,6.02,1.78,7.8
2021-07-13 14:39:57,2.68,1.78,4.46
2021-07-13 14:39:59,1.01,1.78,2.79
2021-07-13 14:40:01,3.64,1.77,5.41
2021-07-13 14:40:03,2.68,1.77,4.45
2021-07-13 14:40:05,5.23,1.77,7.0
2021-07-13 14:40:07,7.39,1.77,9.16
2021-07-13 14:40:09,4.62,1.77,6.39
2021-07-13 14:40:11,7.42,1.77,9.19
2021-07-13 14:40:13,4.84,1.77,6.61
2021-07-13 14:40:15,7.84,1.77,9.61
2021-07-13 14:40:17,0.42,1.77,2.19
2021-07-13 14:40:19,5.77,1.77,7.54
2021-07-13 14:40:21,4.25,1.77,6.02
2021-07-13 14:40:23,8.86,1.77,10.63
2021-07-13 14:40:25,2.93,1.77,4.7
2021-07-13 14:40:27,5.76,1.77,7.53
2021-07-13 14:40:29,5.23,1.77,7.0
2021-07-13 14:40:31,6.67,1.77,8.44
2021-07-13 14:40:33,0.62,1.77,2.39
2021-07-13 14:40:35,1.61,1.77,3.38
2021-07-13 14:40:37,7.05,1.77,8.82
2021-07-13 14:40:39,8.77,1.77,10.54
2021-07-13 14:40:41,5.88,1.77,7.65
2021-07-13 14:40:43,1.25,1.77,3.02
2021-07-13 14:40:45,4.77,1.77,6.54
2021-07-13 14:40:47,0.81,1.77,2.58
2021-07-13 14:40:49,6.55,1.77,8.32
2021-07-13 14:40:51,4.35,1.77,6.12
2021-07-13 14:40:53,6.55,1.77,8.32
2021-07-13 14:40:55,6.28,1.77,8.05
2021-07-13 14:40:57,3.36,1.77,5.13
2021-07-13 14:40:59,3.76,1.77,5.53
2021-07-13 14:41:01,4.48,1.75,6.23
2021-07-13 14:41:03,2.5,1.75,4.25
2021-07-13 14:41:05,5.88,1.75,7.63
2021-07-13 14:41:07,5.82,1.75,7.57
2021-07-13 14:41:09,0.77,1.75,2.52
2021-07-13 14:41:11,2.95,1.75,4.7
2021-07-13 14:41:13,7.07,1.75,8.82
2021-07-13 14:41:15,3.7,1.75,5.45
2021-07-13 14:41:17,6.17,1.75,7.92
2021-07-13 14:41:19,0.02,1.75,1.77
2021-07-13 14:41:21,7.61,1.75,9.36
2021-07-13 14:41:23,1.82,1.75,3.57
2021-07-13 14:41:25,1.56,1.75,3.31
2021-07-13 14:41:27,7.38,1.75,9.13
2021-07-13 14:41:29,5.36,1.75,7.11
2021-07-13 14:41:31,6.78,1.75,8.53
2021-07-13 14:41:33,7.64,1.75,9.39
2021-07-13 14:41:35,0.81,1.75,2.56
2021-07-13 14:41:37,0.12,1.75,1.87
2021-07-13 14:41:39,8.55,1.75,10.3
2021-07-13 14:41:41,2.43,1.75,4.18
2021-07-13 14:41:43,0.96,1.75,2.71
2021-07-13 14:41:45,3.42,1.75,5.17
2021-07-13 14:41:47,6.54,1.75,8.29
2021-07-13 14:41:49,3.87,1.75,5.62
2021-07-13 14:41:51,1.21,1.75,2.96
2021-07-13 14:41:53,2.77,1.75,4.52
2021-07-13 14:41:55,7.68,1.75,9.43
2021-07-13 14:41:57,9.0,1.75,10.75
2021-07-13 14:41:59,7.84,1.75,9.59
2021-07-13 14:42:01,8.89,1.74,10.63
2021-07-13 14:42:03,0.49,1.74,2.23
2021-07-13 14:42:05,6.55,1.74,8.29
2021-07-13 14:42:07,4.2,1.74,5.94
2021-07-13 14:42:09,8.46,1.74,10.2
2021-07-13 14:42:11,4.92,1.74,6.66
2021-07-13 14:42:13,1.16,1.74,2.9
2021-07-13 14:42:15,3.26,1.74,5.0
2021-07-13 14:42:17,4.6,1.74,6.34
2021-07-13 14:42:19,6.19,1.74,7.93
2021-07-13 14:42:21,4.83,1.74,6.57
2021-07-13 14:42:23,3.55,1.74,5.29
2021-07-13 14:42:25,4.01,1.74,5.75
2021-07-13 14:42:27,4.53,1.74,6.27
2021-07-13 14:42:29,0.2,1.74,1.94
2021-07-13 14:42:31,6.02,1.74,7.76
2021-07-13 14:42:33,8.57,1.74,10.31
2021-07-13 14:42:35,6.04,1.74,7.78
2021-07-13 14:42:37,6.66,1.74,8.4
2021-07-13 14:42:39,5.73,1.74,7.47
2021-07-13 14:42:41,4.73,1.74,6.47
2021-07-13 14:42:43,5.8,1.74,7.54
2021-07-13 14:42:45,5.51,1.74,7.25
2021-07-13 14:42:47,1.29,1.74,3.03
2021-07-13 14:42:49,2.41,1.74,4.15
2021-07-13 14:42:51,6.08,1.74,7.82
2021-07-13 14:42:53,4.67,1.74,6.41
2021-07-13 14:42:55,2.27,1.74,4.01
2021-07-13 14:42:57,2.1,1.74,3.84
2021-07-13 14:43:00,5.31,1.73,7.04
2021-07-13 14:43:02,5.65,1.73,7.38
2021-07-13 14:43:04,2.86,1.73,4.59
2021-07-13 14:43:06,5.75,1.73,7.48
2021-07-13 14:43:08,7.12,1.73,8.85
2021-07-13 14:43:10,1.84,1.73,3.57
2021-07-13 14:43:12,8.03,1.73,9.76
2021-07-13 14:43:14,3.12,1.73,4.85
2021-07-13 14:43:16,0.3,1.73,2.03
2021-07-13 14:43:18,3.0,1.73,4.73
2021-07-13 14:43:20,4.97,1.73,6.7
2021-07-13 14:43:22,6.66,1.73,8.39
2021-07-13 14:43:24,3.17,1.73,4.9
2021-07-13 14:43:26,5.85,1.73,7.58
2021-07-13 14:43:28,2.08,1.73,3.81
2021-07-13 14:43:30,1.61,1.73,3.34
2021-07-13 14:43:32,6.36,1.73,8.09
2021-07-13 14:43:34,7.63,1.73,9.36
2021-07-13 14:43:36,8.49,1.73,10.22
2021-07-13 14:43:38,4.61,1.73,6.34
2021-07-13 14:43:40,7.73,1.73,9.46
2021-07-13 14:43:42,6.92,1.73,8.65
2021-07-13 14:43:44,3.22,1.73,4.95
2021-07-13 14:43:46,7.68,1.73,9.41
2021-07-13 14:43:48,1.63,1.73,3.36
2021-07-13 14:43:50,5.57,1.73,7.3
2021-07-13 14:43:52,6.32,1.73,8.05
2021-07-13 14:43:54,7.64,1.73,9.37
2021-07-13 14:43:56,0.43,1.73,2.16
2021-07-13 14:43:58,2.03,1.73,3.76
2021-07-13 14:44:00,3.61,1.71,5.32
2021-07-13 14:44:02,1.21,1.71,2.92
2021-07-13 14:44:04,0.64,1.71,2.35
2021-07-13 14:44:06,1.8,1.71,3.51
2021-07-13 14:44:08,8.69,1.71,10.4
2021-07-13 14:44:10,3.83,1.71,5.54
2021-07-13 14:44:12,4.9,1.71,6.61
2021-07-13 14:44:14,5.2,1.71,6.91
2021-07-13 14:44:16,4.13,1.71,5.84
2021-07-13 14:44:18,8.37,1.71,10.08
2021-07-13 14:44:20,8.08,1.71,9.79
2021-07-13 14:44:22,4.87,1.71,6.58
2021-07-13 14:44:24,4.57,1.71,6.28
2021-07-13 14:44:26,2.16,1.71,3.87
2021-07-13 14:44:28,0.5,1.71,2.21
2021-07-13 14:44:30,8.57,1.71,10.28
2021-07-13 14:44:32,4.98,1.71,6.69
2021-07-13 14:44:34,0.57,1.71,2.28
2021-07-13 14:44:36,8.54,1.71,10.25
2021-07-13 14:44:38,1.72,1.71,3.43
2021-07-13 14:44:40,3.65,1.71,5.36
2021-07-13 14:44:42,3.21,1.71,4.92
2021-07-13 14:44:44,8.53,1.71,10.24
2021-07-13 14:44:46,0.26,1.71,1.97
2021-07-13 14:44:48,2.99,1.71,4.7
2021-07-13 14:44:50,3.08,1.71,4.79
2021-07-13 14:44:52,6.32,1.71,8.03
2021-07-13 14:44:54,0.28,1.71,1.99
2021-07-13 14:44:56,3.2,1.71,4.91
2021-07-13 14:44:58,1.52,1.71,3.23
2021-07-13 14:45:00,8.33,1.7,10.03
2021-07-13 14:45:02,3.46,1.7,5.16
2021-07-13 14:45:04,6.45,1.7,8.15
2021-07-13 14:45:06,1.51,1.7,3.21
2021-07-13 14:45:08,2.84,1.7,4.54
2021-07-13 14:45:10,3.81,1.7,5.51
2021-07-13 14:45:12,8.34,1.7,10.04
2021-07-13 14:45:14,4.55,1.7,6.25
2021-07-13 14:45:16,0.05,1.7,1.75
2021-07-13 14:45:18,3.3,1.7,5.0
2021-07-13 14:45:20,6.17,1.7,7.87
2021-07-13 14:45:22,1.47,1.7,3.17
2021-07-13 14:45:24,2.66,1.7,4.36
2021-07-13 14:45:26,2.19,1.7,3.89
2021-07-13 14:45:28,7.21,1.7,8.91
2021-07-13 14:45:30,6.94,1.7,8.64
2021-07-13 14:45:32,6.15,1.7,7.85
2021-07-13 14:45:34,3.75,1.7,5.45
2021-07-13 14:45:36,5.64,1.7,7.34
2021-07-13 14:45:38,4.86,1.7,6.56
2021-07-13 14:45:40,6.09,1.7,7.79
2021-07-13 14:45:42,7.27,1.7,8.97
2021-07-13 14:45:44,6.25,1.7,7.95
2021-07-13 14:45:46,5.74,1.7,7.44
2021-07-13 14:45:48,1.27,1.7,2.97
2021-07-13 14:45:50,2.88,1.7,4.58
2021-07-13 14:45:52,6.33,1.7,8.03
2021-07-13 14:45:54,8.47,1.7,10.17
2021-07-13 14:45:56,5.49,1.7,7.19
2021-07-13 14:45:58,3.32,1.7,5.02
2021-07-13 14:46:00,5.86,1.69,7.55
2021-07-13 14:46:02,2.89,1.69,4.58
2021-07-13 14:46:04,2.38,1.69,4.07
2021-07-13 14:46:06,3.66,1.69,5.35
2021-07-13 14:46:08,8.8,1.69,10.49
2021-07-13 14:46:10,3.02,1.69,4.71
2021-07-13 14:46:12,3.99,1.69,5.68
2021-07-13 14:46:14,5.79,1.69,7.48
2021-07-13 14:46:16,2.11,1.69,3.8
2021-07-13 14:46:18,4.49,1.69,6.18
2021-07-13 14:46:20,1.77,1.69,3.46
2021-07-13 14:46:22,0.81,1.69,2.5
2021-07-13 14:46:24,1.73,1.69,3.42
2021-07-13 14:46:26,5.72,1.69,7.41
2021-07-13 14:46:28,8.22,1.69,9.91
2021-07-13 14:46:30,5.72,1.69,7.41
2021-07-13 14:46:32,7.32,1.69,9.01
2021-07-13 14:46:34,5.22,1.69,6.91
2021-07-13 14:46:36,0.3,1.69,1.99
2021-07-13 14:46:38,0.48,1.69,2.17
2021-07-13 14:46:40,4.29,1.69,5.98
2021-07-13 14:46:42,3.48,1.69,5.17
2021-07-13 14:46:44,8.88,1.69,10.57
2021-07-13 14:46:46,1.94,1.69,3.63
2021-07-13 14:46:48,8.07,1.69,9.76
2021-07-13 14:46:50,0.25,1.69,1.94
2021-07-13 14:46:52,6.59,1.69,8.28
2021-07-13 14:46:54,6.39,1.69,8.08
2021-07-13 14:46:56,5.75,1.69,7.44
2021-07-13 14:46:58,2.3,1.69,3.99
2021-07-13 14:47:00,0.47,1.67,2.14
2021-07-13 14:47:02,3.92,1.67,5.59
2021-07-13 14:47:04,3.08,1.67,4.75
2021-07-13 14:47:06,8.97,1.67,10.64
2021-07-13 14:47:08,0.43,1.67,2.1
2021-07-13 14:47:10,8.64,1.67,10.31
2021-07-13 14:47:12,7.08,1.67,8.75
2021-07-13 14:47:14,1.82,1.67,3.49
2021-07-13 14:47:16,7.1,1.67,8.77
2021-07-13 14:47:18,7.11,1.67,8.78
2021-07-13 14:47:20,2.55,1.67,4.22
2021-07-13 14:47:22,8.86,1.67,10.53
2021-07-13 14:47:25,1.76,1.67,3.43
2021-07-13 14:47:27,5.05,1.67,6.72
2021-07-13 14:47:29,4.11,1.67,5.78
2021-07-13 14:47:31,1.04,1.67,2.71
2021-07-13 14:47:33,0.06,1.67,1.73
2021-07-13 14:47:35,7.84,1.67,9.51
2021-07-13 14:47:37,0.1,1.67,1.77
2021-07-13 14:47:39,4.13,1.67,5.8
2021-07-13 14:47:41,0.51,1.67,2.18
2021-07-13 14:47:43,0.51,1.67,2.18
2021-07-13 14:47:45,0.98,1.67,2.65
2021-07-13 14:47:47,1.75,1.67,3.42
2021-07-13 14:47:49,8.92,1.67,10.59
2021-07-13 14:47:51,2.28,1.67,3.95
2021-07-13 14:47:53,5.82,1.67,7.49
2021-07-13 14:47:55,8.68,1.67,10.35
2021-07-13 14:47:57,4.09,1.67,5.76
2021-07-13 14:47:59,5.53,1.67,7.2
2021-07-13 14:48:01,4.24,1.66,5.9
2021-07-13 14:48:03,5.3,1.66,6.96
2021-07-13 14:48:05,8.74,1.66,10.4
2021-07-13 14:48:07,2.09,1.66,3.75
2021-07-13 14:48:09,6.87,1.66,8.53
2021-07-13 14:48:11,3.76,1.66,5.42
2021-07-13 14:48:13,4.35,1.66,6.01
2021-07-13 14:48:15,8.25,1.66,9.91
2021-07-13 14:48:17,7.97,1.66,9.63
2021-07-13 14:48:19,3.01,1.66,4.67
2021-07-13 14:48:21,2.83,1.66,4.49
2021-07-13 14:48:23,2.57,1.66,4.23
2021-07-13 14:48:25,1.08,1.66,2.74
2021-07-13 14:48:27,5.78,1.66,7.44
2021-07-13 14:48:29,8.2,1.66,9.86
2021-07-13 14:48:31,8.64,1.66,10.3
2021-07-13 14:48:33,7.23,1.66,8.89
2021-07-13 14:48:35,7.36,1.66,9.02
2021-07-13 14:48:37,3.99,1.66,5.65
2021-07-13 14:48:39,7.49,1.66,9.15
2021-07-13 14:48:41,5.75,1.66,7.41
2021-07-13 14:48:43,8.92,1.66,10.58
2021-07-13 14:48:45,4.33,1.66,5.99
2021-07-13 14:48:47,3.81,1.66,5.47
2021-07-13 14:48:49,3.47,1.66,5.13
2021-07-13 14:48:51,5.41,1.66,7.07
2021-07-13 14:48:53,5.64,1.66,7.3
2021-07-13 14:48:55,8.95,1.66,10.61
2021-07-13 14:48:57,7.4,1.66,9.06
2021-07-13 14:48:59,7.3,1.66,8.96
2021-07-13 14:49:01,0.25,1.65,1.9
2021-07-13 14:49:03,0.25,1.65,1.9
2021-07-13 14:49:05,7.62,1.65,9.27
2021-07-13 14:49:07,2.57,1.65,4.22
2021-07-13 14:49:09,2.44,1.65,4.09
2021-07-13 14:49:11,4.59,1.65,6.24
2021-07-13 14:49:13,4.49,1.65,6.14
2021-07-13 14:49:15,2.82,1.65,4.47
2021-07-13 14:49:17,5.39,1.65,7.04
2021-07-13 14:49:19,0.88,1.65,2.53
2021-07-13 14:49:21,2.79,1.65,4.44
2021-07-13 14:49:23,3.16,1.65,4.81
2021-07-13 14:49:25,2.33,1.65,3.98
2021-07-13 14:49:27,4.34,1.65,5.99
2021-07-13 14:49:29,0.31,1.65,1.96
2021-07-13 14:49:31,0.1,1.65,1.75
2021-07-13 14:49:33,8.45,1.65,10.1
2021-07-13 14:49:35,2.32,1.65,3.97
2021-07-13 14:49:37,2.09,1.65,3.74
2021-07-13 14:49:39,6.39,1.65,8.04
2021-07-13 14:49:41,5.19,1.65,6.84
2021-07-13 14:49:43,8.83,1.65,10.48
2021-07-13 14:49:45,2.64,1.65,4.29
2021-07-13 14:49:47,5.18,1.65,6.83
2021-07-13 14:49:49,8.49,1.65,10.14
2021-07-13 14:49:51,4.49,1.65,6.14
2021-07-13 14:49:53,0.31,1.65,1.96
2021-07-13 14:49:55,0.18,1.65,1.83
2021-07-13 14:49:57,8.69,1.65,10.34
2021-07-13 14:49:59,2.07,1.65,3.72
2021-07-13 14:50:01,4.58,1.63,6.21
2021-07-13 14:50:03,7.04,1.63,8.67
2021-07-13 14:50:05,1.78,1.63,3.41
2021-07-13 14:50:07,0.27,1.63,1.9
2021-07-13 14:50:09,0.28,1.63,1.91
2021-07-13 14:50:11,1.5,1.63,3.13
2021-07-13 14:50:13,7.3,1.63,8.93
2021-07-13 14:50:15,5.04,1.63,6.67
2021-07-13 14:50:17,5.62,1.63,7.25
2021-07-13 14:50:19,5.72,1.63,7.35
2021-07-13 14:50:21,3.93,1.63,5.56
2021-07-13 14:50:23,3.75,1.63,5.38
2021-07-13 14:50:25,7.15,1.63,8.78
2021-07-13 14:50:27,4.87,1.63,6.5
2021-07-13 14:50:29,1.43,1.63,3.06
2021-07-13 14:50:31,5.18,1.63,6.81
2021-07-13 14:50:33,7.84,1.63,9.47
2021-07-13 14:50:35,0.47,1.63,2.1
2021-07-13 14:50:37,6.47,1.63,8.1
2021-07-13 14:50:39,4.33,1.63,5.96
2021-07-13 14:50:41,7.15,1.63,8.78
2021-07-13 14:50:43,3.15,1.63,4.78
2021-07-13 14:50:45,1.21,1.63,2.84
2021-07-13 14:50:47,7.99,1.63,9.62
2021-07-13 14:50:49,4.11,1.63,5.74
2021-07-13 14:50:51,7.35,1.63,8.98
2021-07-13 14:50:53,8.67,1.63,10.3
2021-07-13 14:50:55,1.35,1.63,2.98
2021-07-13 14:50:57,3.14,1.63,4.77
2021-07-13 14:50:59,0.71,1.63,2.34
2021-07-13 14:51:01,2.4,1.62,4.02
2021-07-13 14:51:03,2.34,1.62,3.96
2021-07-13 14:51:05,8.19,1.62,9.81
2021-07-13 14:51:07,3.01,1.62,4.63
2021-07-13 14:51:09,1.63,1.62,3.25
2021-07-13 14:51:11,4.86,1.62,6.48
2021-07-13 14:51:13,8.53,1.62,10.15
2021-07-13 14:51:15,3.92,1.62,5.54
2021-07-13 14:51:17,3.83,1.62,5.45
2021-07-13 14:51:19,1.31,1.62,2.93
2021-07-13 14:51:21,2.98,1.62,4.6
2021-07-13 14:51:23,8.72,1.62,10.34
2021-07-13 14:51:25,5.13,1.62,6.75
2021-07-13 14:51:27,6.9,1.62,8.52
2021-07-13 14:51:30,5.98,1.62,7.6
2021-07-13 14:51:32,5.21,1.62,6.83
2021-07-13 14:51:34,2.16,1.62,3.78
